loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,master_output_f1_m,master_output_precision_m,master_output_recall_m,sub_output_categorical_accuracy,sub_output_f1_m,sub_output_precision_m,sub_output_recall_m,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_master_output_f1_m,val_master_output_precision_m,val_master_output_recall_m,val_sub_output_categorical_accuracy,val_sub_output_f1_m,val_sub_output_precision_m,val_sub_output_recall_m
3.5295608043670654,0.9031813740730286,2.6263790130615234,0.7041015625,0.6931315064430237,0.7283030152320862,0.6617838740348816,0.2815755307674408,0.24102173745632172,0.36414268612861633,0.1829427033662796,4.037213325500488,1.6170016527175903,2.4202117919921875,0.3580729067325592,0.3536786139011383,0.3572138845920563,0.3502604067325592,0.26171875,0.16350501775741577,0.5224108695983887,0.09765625
2.1100752353668213,0.366102010011673,1.7439733743667603,0.8821151852607727,0.8800901770591736,0.8954634666442871,0.8653645515441895,0.503873348236084,0.4868103563785553,0.6113718152046204,0.4056640565395355,3.1230413913726807,0.8248602747917175,2.2981812953948975,0.6223958134651184,0.6530759930610657,0.7404090762138367,0.5846354365348816,0.3255208432674408,0.21186114847660065,0.614499032497406,0.12890625
1.7267956733703613,0.2694200277328491,1.4573757648468018,0.9070394039154053,0.9071194529533386,0.919045627117157,0.8956770896911621,0.56281578540802,0.5601199865341187,0.6620056629180908,0.48606768250465393,2.2985117435455322,0.5023141503334045,1.7961974143981934,0.8515625,0.8305081725120544,0.9152311682701111,0.7604166865348816,0.4830729067325592,0.32413986325263977,0.7181713581085205,0.2096354216337204
1.4688230752944946,0.22023771703243256,1.2485854625701904,0.9299427270889282,0.9287674427032471,0.9393216967582703,0.918541669845581,0.6291680932044983,0.6230020523071289,0.7147429585456848,0.5525911450386047,1.7991145849227905,0.3526262044906616,1.446488380432129,0.9205729365348816,0.9005513191223145,0.9729487895965576,0.8385416865348816,0.6028645634651184,0.4012840986251831,0.824188768863678,0.265625
1.3359295129776,0.18625134229660034,1.149678111076355,0.9373526573181152,0.9382365345954895,0.9456954598426819,0.9309504628181458,0.6534186601638794,0.6580776572227478,0.7471328377723694,0.5885546803474426,1.4602657556533813,0.23874437808990479,1.2215213775634766,0.9309895634651184,0.9350431561470032,0.9706854224205017,0.90234375,0.6354166865348816,0.5147244930267334,0.8254931569099426,0.375
1.2038283348083496,0.13926729559898376,1.0645610094070435,0.9508252143859863,0.9495493769645691,0.9566650390625,0.9425911903381348,0.673627495765686,0.6728835105895996,0.7559050917625427,0.6069531440734863,1.3243215084075928,0.19688774645328522,1.1274337768554688,0.94921875,0.9469634890556335,0.9764547348022461,0.9192708134651184,0.64453125,0.5631372928619385,0.8234807848930359,0.4283854067325592
1.0705639123916626,0.11805268377065659,0.9525112509727478,0.9659818410873413,0.9679477214813232,0.9717596173286438,0.9641926884651184,0.6978780627250671,0.7058461308479309,0.773517906665802,0.6495051980018616,1.1347522735595703,0.1567712277173996,0.97798091173172,0.94921875,0.9530430436134338,0.9677903056144714,0.9388020634651184,0.68359375,0.6433907151222229,0.7965168952941895,0.5403645634651184
0.9883618950843811,0.09305338561534882,0.8953084945678711,0.9669922590255737,0.9659020900726318,0.9703688621520996,0.961510419845581,0.7251600027084351,0.7288658618927002,0.7878262400627136,0.678515613079071,0.9755759239196777,0.14045065641403198,0.835125207901001,0.9583333134651184,0.9564375877380371,0.9692244529724121,0.9440104365348816,0.73046875,0.7086034417152405,0.843272864818573,0.6119791865348816
0.9227723479270935,0.09054571390151978,0.8322266936302185,0.9706972241401672,0.9712478518486023,0.9737801551818848,0.96875,0.7356011867523193,0.7387442588806152,0.8050286173820496,0.6831250190734863,0.9505085945129395,0.12664060294628143,0.8238680958747864,0.9635416865348816,0.9644628167152405,0.974729597568512,0.9544270634651184,0.7513020634651184,0.715603768825531,0.8679229617118835,0.609375
0.8534830808639526,0.0805463120341301,0.7729366421699524,0.9730548858642578,0.9723851084709167,0.9785327911376953,0.966393232345581,0.7568204998970032,0.7531445622444153,0.8133147358894348,0.7017187476158142,0.961539089679718,0.11931690573692322,0.8422221541404724,0.9674479365348816,0.9677560925483704,0.9747481346130371,0.9609375,0.7330729365348816,0.7139070630073547,0.8492153286933899,0.6158854365348816
0.7822609543800354,0.07351808249950409,0.7087427973747253,0.9760861992835999,0.9744017720222473,0.9795390963554382,0.9693619608879089,0.7773661017417908,0.7745845317840576,0.8316302299499512,0.7253125309944153,0.8820061087608337,0.11943308264017105,0.7625730037689209,0.9674479365348816,0.9659249782562256,0.9710015654563904,0.9609375,0.7434895634651184,0.7407131195068359,0.8502524495124817,0.65625
0.7363049387931824,0.05890675634145737,0.6773979067802429,0.9834961295127869,0.9818375110626221,0.9849123954772949,0.9788020253181458,0.7935331463813782,0.7909131050109863,0.8373427987098694,0.7497656345367432,0.8772175908088684,0.11159374564886093,0.7656238079071045,0.96875,0.9692603945732117,0.9724094271659851,0.9661458134651184,0.7447916865348816,0.7474533915519714,0.8248266577720642,0.68359375
0.6768485903739929,0.04649144038558006,0.6303572654724121,0.9875379204750061,0.9864120483398438,0.9895291924476624,0.9833593368530273,0.8016167283058167,0.7927950024604797,0.8452520966529846,0.7470442652702332,0.8438995480537415,0.11129629611968994,0.7326032519340515,0.9661458134651184,0.9659250378608704,0.9710021615028381,0.9609375,0.7565104365348816,0.7566559314727783,0.8246116042137146,0.69921875
0.6437780261039734,0.05646762251853943,0.5873103737831116,0.9811384081840515,0.9820348620414734,0.9846102595329285,0.9794921875,0.8174469470977783,0.8175849914550781,0.8626447319984436,0.7772266268730164,0.7880609631538391,0.10829894989728928,0.679762065410614,0.9700520634651184,0.9706082940101624,0.9738141894340515,0.9674479365348816,0.7864583134651184,0.7783709168434143,0.8476355671882629,0.7200520634651184
0.6089803576469421,0.05314712971448898,0.5558332800865173,0.9834961295127869,0.9840111136436462,0.9866151809692383,0.9814453125,0.8258672952651978,0.8237442970275879,0.8644251823425293,0.7872395515441895,0.8111476898193359,0.10739186406135559,0.703755795955658,0.9713541865348816,0.9692756533622742,0.9724399447441101,0.9661458134651184,0.7682291865348816,0.7781668305397034,0.8533434867858887,0.7161458134651184
0.5479468107223511,0.04399483650922775,0.503951907157898,0.9872010946273804,0.9865909218788147,0.98922199010849,0.9840103983879089,0.8326035737991333,0.8367050290107727,0.8800995945930481,0.797656238079071,0.7567127346992493,0.09544364362955093,0.6612691283226013,0.9739583134651184,0.9739275574684143,0.9752091765403748,0.97265625,0.78125,0.7871564030647278,0.8482277393341064,0.734375
0.47922688722610474,0.04304615408182144,0.43618080019950867,0.9868642687797546,0.9879326820373535,0.9888961911201477,0.9869791865348816,0.8507915139198303,0.8532986044883728,0.8874034881591797,0.822070300579071,0.7981688380241394,0.09704609960317612,0.7011227607727051,0.97265625,0.9745760560035706,0.9765213131904602,0.97265625,0.765625,0.7784149646759033,0.8412163257598877,0.7252604365348816
0.4542180299758911,0.03652460128068924,0.41769343614578247,0.9892219305038452,0.9882178902626038,0.9898363947868347,0.9866145253181458,0.8585382103919983,0.8599806427955627,0.898320734500885,0.8250781893730164,0.8124423027038574,0.09541495889425278,0.7170273661613464,0.9791666865348816,0.9764597415924072,0.9803237915039062,0.97265625,0.7708333134651184,0.7775630354881287,0.8299557566642761,0.7317708134651184
0.4213103652000427,0.03690924122929573,0.3844011127948761,0.9892219305038452,0.985645592212677,0.9874002933502197,0.9839322566986084,0.8723475933074951,0.871298611164093,0.9033582210540771,0.8416797518730164,0.8339586853981018,0.11029592901468277,0.7236628532409668,0.9674479365348816,0.9693009257316589,0.9725112915039062,0.9661458134651184,0.76953125,0.7782137393951416,0.8329266905784607,0.73046875
0.39183691143989563,0.03285118192434311,0.3589857220649719,0.9909060001373291,0.991034746170044,0.9921720623970032,0.9899088740348816,0.8794206976890564,0.8775510787963867,0.9041996002197266,0.8526692390441895,0.8773402571678162,0.10632138699293137,0.7710188031196594,0.9752604365348816,0.9745914340019226,0.9752296805381775,0.9739583134651184,0.7578125,0.7610374093055725,0.8026282787322998,0.7239583134651184
0.3822467625141144,0.028190428391098976,0.35405632853507996,0.9909060001373291,0.9900203347206116,0.9911565184593201,0.9888932108879089,0.8851464986801147,0.8873017430305481,0.912677526473999,0.8636067509651184,0.8569913506507874,0.10629254579544067,0.7506987452507019,0.97265625,0.9726102352142334,0.9738762974739075,0.9713541865348816,0.76953125,0.7731712460517883,0.8213651776313782,0.73046875
0.33295756578445435,0.02439826726913452,0.3085593581199646,0.9946109652519226,0.9934415817260742,0.9944193959236145,0.9924739003181458,0.899629533290863,0.8971543908119202,0.9175775051116943,0.8778124451637268,0.831840991973877,0.10411757230758667,0.7277234196662903,0.97265625,0.971895158290863,0.9750752449035645,0.96875,0.7786458134651184,0.7826705574989319,0.845245361328125,0.7291666865348816
0.3177715539932251,0.021692868322134018,0.2960786521434784,0.992590069770813,0.9933236241340637,0.9938125610351562,0.9928385615348816,0.8986190557479858,0.9035441279411316,0.9243437647819519,0.8837499618530273,0.8072153925895691,0.0958200991153717,0.711395263671875,0.9765625,0.9765112400054932,0.9791046977043152,0.9739583134651184,0.7890625,0.7930245399475098,0.8430753350257874,0.7486979365348816
0.308068186044693,0.02354535460472107,0.28452280163764954,0.9952846169471741,0.9941002726554871,0.9944270253181458,0.9937760233879089,0.9117547869682312,0.9131855368614197,0.9339219927787781,0.8934374451637268,0.8421488404273987,0.12125366926193237,0.7208952903747559,0.9661458134651184,0.9686220288276672,0.9724504351615906,0.96484375,0.7877604365348816,0.7948318123817444,0.834328830242157,0.7591145634651184
0.2815704643726349,0.02311534434556961,0.2584550678730011,0.9939373731613159,0.9934818744659424,0.994132936000824,0.9928385615348816,0.9090602993965149,0.9126150608062744,0.9349859356880188,0.8915234208106995,0.8138508200645447,0.10506518930196762,0.7087855935096741,0.97265625,0.9726204872131348,0.9738968014717102,0.9713541865348816,0.79296875,0.7993261814117432,0.8426074385643005,0.7604166865348816
